sample	pre.ccf	on.ccf	pre.ccf.pyc	on.ccf.pyc	pre.ccf.abs	on.ccf.abs	pre.ccf.pyc.ci	on.ccf.pyc.ci	pre.is.neo	on.is.neo	gene	clonal	clonal2
Pt8_11_66626165_C_T	Pt8	0.984187536582164	1.03185716122918	0.919534017376	0.978790484844	1	1	0.984187536582164	1.03185716122918	0	0	LRFN4	clonal both	no selection
Pt8_11_68772833_C_T	Pt8	0.98399466281018	1.0305083302802	0.923992270537	0.978782036205	1	1	0.98399466281018	1.0305083302802	0	0	MRGPRF	clonal both	no selection
Pt8_11_94113923_A_G	Pt8	0.98306929269252	1.09158240846932	0.920237290135	0.958836336338	1	0.84	0.98306929269252	1.09158240846932	1	1	GPR83	clonal both	no selection
Pt8_11_102576391_G_A	Pt8	0.989366902045568	1.153638326978	0.915825695739	0.788744628452	1	0.67	0.989366902045568	1.153638326978	1	1	MMP27	clonal both	no selection
Pt8_11_117306485_C_T	Pt8	0.982484510631364	1.01482786619815	0.921223745898	0.982512036308	1	1	0.982484510631364	1.01482786619815	1	1	DSCAML1	clonal both	no selection
Pt8_11_117870093_C_A	Pt8	0.986570390393668	1.10263276422612	0.910660760419	0.895193477121	0.92	0.76	0.986570390393668	1.10263276422612	0	0	IL10RA	clonal both	no selection
Pt8_12_11546785_C_T	Pt8	1.1583635310878	1.12873956741484	0.839656117704	0.926631555903	0.65	0.78	1.1583635310878	1.12873956741484	0	0	PRB2	clonal both	no selection
Pt8_12_26276675_C_G	Pt8	0.984860758583252	1.0541651468102	0.913054680344	0.967818687558	0.97	0.9	0.984860758583252	1.0541651468102	0	0	BHLHE41	clonal both	no selection
Pt8_12_40805872_A_T	Pt8	0.983834737508164	1.08046802085475	0.922296281288	0.959970929525	1	0.87	0.983834737508164	1.08046802085475	0	0	MUC19	clonal both	no selection
Pt8_12_47182344_C_T	Pt8	1.02391887529428	1.05567168115282	0.902493791199	0.970105099404	0.81	0.92	1.02391887529428	1.05567168115282	0	0	SLC38A4	clonal both	no selection
Pt8_12_47182354_C_T	Pt8	0.991916633686288	1.0596165821207	0.91238321913	0.967891163073	0.95	0.91	0.991916633686288	1.0596165821207	1	1	SLC38A4	clonal both	no selection
Pt8_12_56737187_G_A	Pt8	0.98282464036412	1.01513769027699	0.919880675286	0.982311859265	1	1	0.98282464036412	1.01513769027699	1	1	STAT2	clonal both	no selection
Pt8_12_58002398_C_T	Pt8	0.98570496516814	1.05154515346094	0.912773670445	0.971419240482	0.95	0.93	0.98570496516814	1.05154515346094	0	0	DTX3	clonal both	no selection
Pt8_12_58002399_C_T	Pt8	0.98899449758734	1.04989473419525	0.911743372674	0.971749390471	0.94	0.93	0.98899449758734	1.04989473419525	0	0	DTX3	clonal both	no selection
Pt8_12_68051661_T_C	Pt8	0.985237331244092	1.02791015163052	0.916798056766	0.979577989218	1	1	0.985237331244092	1.02791015163052	1	1	DYRK2	clonal both	no selection
Pt8_12_69983283_C_T	Pt8	1.0465870807089	1.02174025691262	0.891153327957	0.980762684178	0.77	1	1.0465870807089	1.02174025691262	0	0	CCT2	clonal both	no selection
Pt8_12_91550935_C_T	Pt8	0.990363364271676	1.03492857609057	0.909084254831	0.977190481598	0.91	0.96	0.990363364271676	1.03492857609057	1	1	DCN	clonal both	no selection
Pt8_12_99059507_G_A	Pt8	0.985111153877228	1.03312493086926	0.926105360817	0.977803994572	1	0.96	0.985111153877228	1.03312493086926	0	0	APAF1	clonal both	no selection
Pt8_12_110224647_G_A	Pt8	0.4283892818056	0	0.331058518592	0	0.28	0	0.4283892818056	0	0	0	0	lost subclonal pre2on	negative selection
Pt8_12_118016952_G_T	Pt8	0.986079289098044	1.08700992268143	0.911334465523	0.93291726936	0.93	0.82	0.986079289098044	1.08700992268143	0	0	KSR2	clonal both	no selection
Pt8_12_121687771_G_A	Pt8	0.982093362224372	1.02303705475676	0.920069321424	0.980605606763	1	1	0.982093362224372	1.02303705475676	1	1	CAMKK2	clonal both	no selection
Pt8_12_122012459_G_A	Pt8	0.997790374947764	1.04280144796744	0.910585128601	0.974886295764	0.95	0.96	0.997790374947764	1.04280144796744	0	0	KDM2B	clonal both	no selection
Pt8_12_126128661_G_A	Pt8	0.984132117103976	1.04979041381511	0.922892319726	0.970839411643	1	0.91	0.984132117103976	1.04979041381511	0	0	TMEM132B	clonal both	no selection
Pt8_13_111141830_C_T	Pt8	0.975971344641664	1.00622687126113	0.911073591624	0.984135813746	1	1	0.975971344641664	1.00622687126113	0	0	COL4A2	clonal both	no selection
Pt8_14_64408813_C_T	Pt8	0.98651280453736	1.03618155593309	0.911843990307	0.976330794577	0.95	0.95	0.98651280453736	1.03618155593309	0	0	SYNE2	clonal both	no selection
Pt8_14_65267556_G_A	Pt8	0.982910082353628	1.02946478910247	0.911690892754	0.978300713308	0.96	0.95	0.982910082353628	1.02946478910247	1	1	SPTB	clonal both	no selection
Pt8_14_74426190_G_A	Pt8	0.982334521989372	1.07470078738346	0.916297015796	0.950900482256	1	0.84	0.982334521989372	1.07470078738346	1	1	COQ6	clonal both	no selection
Pt8_14_79434626_C_T	Pt8	1.0842893969268	1.04708486991162	0.876385909041	0.972355777472	0.7	0.93	1.0842893969268	1.04708486991162	1	1	NRXN3	clonal both	no selection
Pt8_15_28519517_G_A	Pt8	1.13596290732268	1.23263178288572	0.866938103672	0.91391396082	1	1	1.13596290732268	1.23263178288572	0	0	HERC2	clonal both	no selection
Pt8_15_31818608_C_T	Pt8	1.15858855904016	1.24994845554592	0.876467885171	0.928944972042	0.94	0.95	1.15858855904016	1.24994845554592	0	0	OTUD7A	clonal both	no selection
Pt8_15_33765670_G_A	Pt8	1.1400257653352	1.3201559916876	0.886743507025	0.80980914974	1	0.77	1.1400257653352	1.3201559916876	0	0	RYR3	clonal both	no selection
Pt8_15_34654508_G_A	Pt8	1.20526212879608	1.27786711206808	0.86432651007	0.899656504941	1	0.84	1.20526212879608	1.27786711206808	1	1	LPCAT4	clonal both	no selection
Pt8_15_40758202_C_T	Pt8	0.983257994606852	1.10454552483962	0.915992373017	0.931523452776	1	1	0.983257994606852	1.10454552483962	0	0	BAHD1	clonal both	no selection
Pt8_15_62199483_C_G	Pt8	1.14680630662276	1.301212670558	0.885469383995	0.870106394083	1	0.81	1.14680630662276	1.301212670558	0	0	VPS13C	clonal both	no selection
Pt8_15_62199484_A_T	Pt8	1.15697652504428	1.310442573437	0.885074961852	0.847338589843	1	0.79	1.15697652504428	1.310442573437	0	0	VPS13C	clonal both	no selection
Pt8_15_63044517_C_T	Pt8	1.02201507629385	1.2133226339616	0.910954205784	0.930517135673	1	1	1.02201507629385	1.2133226339616	1	1	TLN2	clonal both	no selection
Pt8_15_65369944_G_A	Pt8	0.981748654412888	1.0424048455322	0.912633174476	0.974303813728	1	1	0.981748654412888	1.0424048455322	1	1	KBTBD13	clonal both	no selection
Pt8_15_67687833_A_G	Pt8	1.14867759438272	1.22968351110692	0.88688489497	0.940875712313	1	1	1.14867759438272	1.22968351110692	0	0	IQCH	clonal both	no selection
Pt8_15_80199981_G_A	Pt8	1.10047088180088	1.25425371009884	0.890200493558	0.886558223268	1	1	1.10047088180088	1.25425371009884	1	1	ST20-MTHFS	clonal both	no selection
Pt8_16_1393494_C_T	Pt8	0.99064603737166	1.05252244757983	0.910629943071	0.970747333471	1	0.92	0.99064603737166	1.05252244757983	1	1	BAIAP3	clonal both	no selection
Pt8_16_4455557_G_A	Pt8	1.07837952966222	1.033773385922	0.890987063762	0.977848582334	0.74	1	1.07837952966222	1.033773385922	1	1	CORO7-PAM16	clonal both	no selection
Pt8_16_9984919_G_A	Pt8	1.00607621134135	1.0260605096572	0.8965623618	0.979308243008	0.8	0.97	1.00607621134135	1.0260605096572	1	1	GRIN2A	clonal both	no selection
Pt8_16_10031920_G_A	Pt8	0.98265897857334	1.04971125087071	0.913201384167	0.970052878456	0.97	0.9	0.98265897857334	1.04971125087071	0	0	GRIN2A	clonal both	no selection
Pt8_17_1631501_A_G	Pt8	0.988825842087508	1.0760076754883	0.916195162108	0.966696067535	1	0.91	0.988825842087508	1.0760076754883	1	1	WDR81	clonal both	no selection
Pt8_17_1968799_G_A	Pt8	0.981808216951384	1.03568315320379	0.920013208257	0.976483411115	1	0.95	0.981808216951384	1.03568315320379	1	1	SMG6	clonal both	no selection
Pt8_17_10358386_G_A	Pt8	0.992847125164936	1.03794137923437	0.909665339514	0.976397264416	0.91	0.95	0.992847125164936	1.03794137923437	0	0	MYH4	clonal both	no selection
Pt8_17_10451100_G_A	Pt8	0.982220845713404	1.0259712041424	0.911444727127	0.979373735157	0.94	0.97	0.982220845713404	1.0259712041424	0	0	MYH2	clonal both	no selection
Pt8_17_16612453_T_C	Pt8	0.982484743304212	1.0473416167337	0.92152269204	0.972342513316	1	0.91	0.982484743304212	1.0473416167337	0	0	CCDC144A	clonal both	no selection
Pt8_17_38859635_C_T	Pt8	1.00423458283702	1.05896490652805	0.903106294419	0.968085070188	0.84	0.91	1.00423458283702	1.05896490652805	1	1	KRT24	clonal both	no selection
Pt8_17_39981868_G_A	Pt8	0.98589847639362	1.0293443286649	0.912014579309	0.978631014015	0.94	0.98	0.98589847639362	1.0293443286649	0	0	NT5C3B	clonal both	no selection
Pt8_17_43013636_C_T	Pt8	0.982633956733372	1.06928020947653	0.921067771492	0.962969955346	1	0.87	0.982633956733372	1.06928020947653	1	1	KIF18B	clonal both	no selection
Pt8_17_60059590_A_G	Pt8	0.983997806199396	1.03437562961034	0.918118721329	0.978042033543	1	1	0.983997806199396	1.03437562961034	0	0	MED13	clonal both	no selection
Pt8_17_67102207_G_T	Pt8	0.984201586069784	1.01940237280084	0.918374402528	0.981449631817	1	1	0.984201586069784	1.01940237280084	1	1	ABCA6	clonal both	no selection
Pt8_17_72937573_G_A	Pt8	0.989516798581168	1.05794095175863	0.915406196673	0.971730061151	1	0.98	0.989516798581168	1.05794095175863	0	0	OTOP3	clonal both	no selection
Pt8_17_72958360_G_T	Pt8	1.03965897633893	0.624985269653272	0.902382613236	0.453094221619	0.86	0.45	1.03965897633893	0.624985269653272	0	0	HID1	decreased pre2on	negative selection
Pt8_18_2589296_G_T	Pt8	0.461129547225036	0	0.339979988197	0	0.27	0	0.461129547225036	0	0	0	0	lost subclonal pre2on	negative selection
Pt8_18_46623835_T_G	Pt8	0.98079166176914	1.0081780423137	0.92133355532	0.983616884478	1	0.99	0.98079166176914	1.0081780423137	0	0	DYM	clonal both	no selection
Pt8_19_2216548_C_T	Pt8	0.994360130162684	1.02318090465668	0.908834072358	0.98067137511	0.89	1	0.994360130162684	1.02318090465668	0	0	DOT1L	clonal both	no selection
Pt8_19_4159755_C_T	Pt8	0.98507667373588	1.01156187239509	0.911191365758	0.983035799189	0.92	1	0.98507667373588	1.01156187239509	0	0	CREB3L3	clonal both	no selection
Pt8_19_8807830_G_A	Pt8	0.989132906815344	1.02967987946959	0.91704615612	0.979355964208	1	1	0.989132906815344	1.02967987946959	1	1	ACTL9	clonal both	no selection
Pt8_19_15223174_C_T	Pt8	0.996779978119836	1.02721843739748	0.910797825167	0.980007284292	0.95	1	0.996779978119836	1.02721843739748	0	0	SYDE1	clonal both	no selection
Pt8_19_22155138_T_C	Pt8	0.984667920372244	1.03560956536112	0.917257340808	0.976765850301	1	0.96	0.984667920372244	1.03560956536112	1	1	ZNF208	clonal both	no selection
Pt8_19_22785512_G_A	Pt8	1.04440272810912	1.02702714779955	0.906729944226	0.980172635445	0.95	1	1.04440272810912	1.02702714779955	0	0	GOLGA2P9	clonal both	no selection
Pt8_19_35832048_C_T	Pt8	0.986417188658356	1.02118750160888	0.912615286485	0.981144874024	0.97	1	0.986417188658356	1.02118750160888	0	0	CD22	clonal both	no selection
Pt8_19_35832049_C_T	Pt8	0.984817677948852	1.02001659476806	0.915142593079	0.981272131444	0.99	1	0.984817677948852	1.02001659476806	0	0	CD22	clonal both	no selection
Pt8_19_38379142_C_T	Pt8	0.987089758290072	1.03727885643196	0.910890414816	0.976666873768	0.92	0.97	0.987089758290072	1.03727885643196	0	0	WDR87	clonal both	no selection
Pt8_19_42814861_C_A	Pt8	1.01233317421224	1.0267983514636	0.911822095665	0.980086426328	1	NA	1.01233317421224	1.0267983514636	1	1	PRR19	clonal both	no selection
Pt8_19_52909153_C_A	Pt8	1.03370227575845	0.572428786812004	0.894982454276	0.459566038957	0.77	0.46	1.03370227575845	0.572428786812004	0	0	ZNF528	decreased pre2on	negative selection
Pt8_19_53762209_G_A	Pt8	1.03969621765324	1.0250175365053	0.893278400336	0.980264094864	0.78	1	1.03969621765324	1.0250175365053	0	0	VN1R2	clonal both	no selection
Pt8_19_55290063_G_A	Pt8	0.988330591143548	1.00471071735033	0.930210415181	0.984895329174	1	1	0.988330591143548	1.00471071735033	0	0	KIR2DL1	clonal both	no selection
Pt8_19_55377969_C_T	Pt8	0.982843906612456	1.0391017912045	0.923027532651	0.976331590866	1	0.96	0.982843906612456	1.0391017912045	0	0	KIR3DL2	clonal both	no selection
Pt8_2_108443448_C_T	Pt8	0.985983830208436	1.0082446064793	0.913259588714	0.983964977144	0.99	1	0.985983830208436	1.0082446064793	0	0	RGPD4	clonal both	no selection
Pt8_2_113820119_C_T	Pt8	0.981801228749924	1.01177960075333	0.923716378856	0.982803887046	1	0.96	0.981801228749924	1.01177960075333	0	0	IL36RN	clonal both	no selection
Pt8_2_152419246_G_A	Pt8	1.03470819417889	1.0081573352622	0.891541738446	0.983750188498	0.75	1	1.03470819417889	1.0081573352622	1	1	NEB	clonal both	no selection
Pt8_2_233199346_T_C	Pt8	0.442088944030924	0	0.329539444695	0	0.22	0	0.442088944030924	0	0	0	0	lost subclonal pre2on	negative selection
Pt8_20_20257901_C_T	Pt8	1.01880322522315	1.01863664711677	0.898893355607	0.981523161793	0.8	1	1.01880322522315	1.01863664711677	0	0	CFAP61	clonal both	no selection
Pt8_20_35154346_C_T	Pt8	0.981340999811136	1.07419466014628	0.91821963581	0.949606859379	1	0.85	0.981340999811136	1.07419466014628	0	0	DLGAP4	clonal both	no selection
Pt8_20_49626735_C_T	Pt8	0.984454716219172	1.0493208290201	0.918117423704	0.973878823383	1	1	0.984454716219172	1.0493208290201	0	0	KCNG1	clonal both	no selection
Pt8_20_60888771_C_T	Pt8	1.00254262560474	1.06645925614203	0.903893128328	0.962849957555	0.84	0.87	1.00254262560474	1.06645925614203	0	0	LAMA5	clonal both	no selection
Pt8_21_10933870_G_A	Pt8	0.457319119324308	0.566023839927752	0.353850426437	0.460808852242	0.42	0.46	0.457319119324308	0.566023839927752	1	1	TPTE	subclonal both	no selection
Pt8_21_34615970_C_T	Pt8	0.996262644623512	1.02150235669272	0.911312796695	0.980775515219	0.95	1	0.996262644623512	1.02150235669272	0	0	IFNAR2	clonal both	no selection
Pt8_21_40186296_G_A	Pt8	1.02045799963329	1.025395261808	0.900662655019	0.979887816031	0.8	1	1.02045799963329	1.025395261808	0	0	ETS2	clonal both	no selection
Pt8_21_45987864_C_T	Pt8	1.03932756410295	1.09818288760222	0.90702966328	0.964438152444	1	NA	1.03932756410295	1.09818288760222	0	0	TSPEAR	clonal both	no selection
Pt8_22_26736482_G_A	Pt8	1.23450449742716	1.23236816884288	0.753007375021	0.926280831883	0.74	0.98	1.23450449742716	1.23236816884288	1	1	SEZ6L	clonal both	no selection
Pt8_22_43206912_A_G	Pt8	1.06157434503474	1.26133852862868	0.90730140398	0.83839304818	1	0.81	1.06157434503474	1.26133852862868	0	0	ARFGAP3	clonal both	no selection
Pt8_3_36898294_C_T	Pt8	0.981260535734384	1.05251434052337	0.914133968997	0.963764233094	0.98	0.87	0.981260535734384	1.05251434052337	0	0	TRANK1	clonal both	no selection
Pt8_3_38936347_G_A	Pt8	0.998250356626072	1.0141705649538	0.902401804461	0.982257743553	0.83	0.96	0.998250356626072	1.0141705649538	0	0	SCN11A	clonal both	no selection
Pt8_3_43618684_G_T	Pt8	0.9835011445816	1.00861112773124	0.924241842278	0.983548310352	1	1	0.9835011445816	1.00861112773124	1	1	ANO10	clonal both	no selection
Pt8_3_119190204_G_T	Pt8	1.06188582620997	1.10989159836305	0.890202322267	0.926124047918	0.74	0.78	1.06188582620997	1.10989159836305	0	0	POGLUT1	clonal both	no selection
Pt8_3_194331660_G_A	Pt8	0.987005907775536	1.02599421225774	0.928658427594	0.979720669843	1	1	0.987005907775536	1.02599421225774	0	0	TMEM44	clonal both	no selection
Pt8_3_196530022_C_T	Pt8	0.985495563622944	1.12465358703504	0.918789213367	0.936414558749	1	0.78	0.985495563622944	1.12465358703504	0	0	PAK2	clonal both	no selection
Pt8_4_6031448_C_T	Pt8	0.982772000167516	1.08654138711925	0.922767994576	0.944298443959	1	0.82	0.982772000167516	1.08654138711925	1	1	JAKMIP1	clonal both	no selection
Pt8_4_70801663_G_T	Pt8	0.994169218090108	0.62625762202732	0.913280560153	0.474167880372	1	0.48	0.994169218090108	0.62625762202732	1	1	CSN1S1	decreased pre2on	negative selection
Pt8_4_85642681_C_A	Pt8	0.991666984669288	1.02300416452965	0.910773558502	0.980474234194	0.9	1	0.991666984669288	1.02300416452965	0	0	WDFY3	clonal both	no selection
Pt8_4_167020653_G_A	Pt8	0.987604941164056	1.02962527636029	0.90934513589	0.978213522178	0.89	0.96	0.987604941164056	1.02962527636029	1	1	TLL1	clonal both	no selection
Pt8_5_64595917_G_A	Pt8	0.992920137016492	1.13246948022296	0.91196982917	0.907494956874	0.96	0.75	0.992920137016492	1.13246948022296	0	0	ADAMTS6	clonal both	no selection
Pt8_5_90049502_G_A	Pt8	0.981618986336072	1.04805386292538	0.920570469665	0.971147130986	1	0.91	0.981618986336072	1.04805386292538	0	0	ADGRV1	clonal both	no selection
Pt8_5_96232432_A_T	Pt8	1.23459151415676	0	0.800524615334	0	NA	0	1.23459151415676	0	0	0	0	lost clonal pre2on	negative selection
Pt8_5_135383068_C_T	Pt8	0.985608820975432	1.03137353839271	0.915049728114	0.978911384206	0.99	1	0.985608820975432	1.03137353839271	0	0	TGFBI	clonal both	no selection
Pt8_5_139747166_G_T	Pt8	0.983946369125176	1.02111641482055	0.919580830838	0.981006580525	1	1	0.983946369125176	1.02111641482055	0	0	SLC4A9	clonal both	no selection
Pt8_5_149676887_C_A	Pt8	1.06740372630097	1.04631622637142	0.895250229832	0.974062261073	0.82	0.97	1.06740372630097	1.04631622637142	0	0	ARSI	clonal both	no selection
Pt8_5_159680652_C_T	Pt8	0.989123452697864	1.07533698219907	0.917111079961	0.966844316223	1	0.92	0.989123452697864	1.07533698219907	0	0	CCNJL	clonal both	no selection
Pt8_5_178410070_G_A	Pt8	0.981665981103132	1.0842627494523	0.91871213104	0.929921177663	1	0.82	0.981665981103132	1.0842627494523	0	0	GRM6	clonal both	no selection
Pt8_5_180551600_C_T	Pt8	0.996674633976316	1.02713906918091	0.911770753585	0.979910619851	0.98	1	0.996674633976316	1.02713906918091	0	0	OR2V1	clonal both	no selection
Pt8_6_32020713_G_T	Pt8	1.15300149605648	0.77429920075432	0.88674551658	0.418831194184	1	0.52	1.15300149605648	0.77429920075432	1	1	TNXB	decreased pre2on	negative selection
Pt8_6_35764593_C_T	Pt8	1.19056445158176	1.21898915573108	0.85074071585	0.719281063516	1	1	1.19056445158176	1.21898915573108	1	1	CLPS	clonal both	no selection
Pt8_6_42231136_G_C	Pt8	1.15790889734496	0.70074704216904	0.876061106132	0.359911737417	0.88	0.41	1.15790889734496	0.70074704216904	0	0	TRERF1	decreased pre2on	negative selection
Pt8_6_63990487_C_T	Pt8	1.19770168234324	1.25074469552788	0.816979268878	0.806421742441	1	1	1.19770168234324	1.25074469552788	0	0	LGSN	clonal both	no selection
Pt8_6_71665925_G_A	Pt8	0.984548531667856	1.01799909033269	0.915771869844	0.981323204758	1	0.98	0.984548531667856	1.01799909033269	0	0	B3GAT2	clonal both	no selection
Pt8_6_116558175_C_T	Pt8	1.1557583513392	1.02813313422299	0.837264165444	0.97849125591	0.68	0.93	1.1557583513392	1.02813313422299	0	0	NT5DC1	clonal both	no selection
Pt8_6_144178446_G_C	Pt8	0.987676296208048	0.9307480120804	0.913779346299	0.638481156163	0.98	0.62	0.987676296208048	0.9307480120804	0	0	LTV1	decreased pre2on	negative selection
Pt8_6_168430348_A_T	Pt8	0.467393599013528	0	0.334366445625	0	NA	0	0.467393599013528	0	1	0	0	lost subclonal pre2on	negative selection
Pt8_7_8167584_G_A	Pt8	0.982021590540704	1.08070184284012	0.918996730519	0.94697698194	1	0.84	0.982021590540704	1.08070184284012	0	0	ICA1	clonal both	no selection
Pt8_7_44802879_C_T	Pt8	0.98276985480612	1.07647293959433	0.917173465583	0.960035475175	1	0.87	0.98276985480612	1.07647293959433	0	0	ZMIZ2	clonal both	no selection
Pt8_7_48083120_C_T	Pt8	1.0149969690648	1.0258611091473	0.904970551743	0.980194208957	0.86	1	1.0149969690648	1.0258611091473	0	0	C7orf57	clonal both	no selection
Pt8_7_86394922_C_T	Pt8	1.00799127787384	1.02988139604459	0.90949726408	0.979138277943	0.95	1	1.00799127787384	1.02988139604459	0	0	GRM3	clonal both	no selection
Pt8_7_89793916_C_T	Pt8	1.0099964596928	1.03450124207894	0.53600851715	0.977411456589	0.56	0.97	1.0099964596928	1.03450124207894	0	0	STEAP1	clonal both	no selection
Pt8_7_89982159_C_T	Pt8	1.01091064548579	1.05637704736047	0.908928519679	0.97015442051	0.94	0.94	1.01091064548579	1.05637704736047	0	0	GTPBP10	clonal both	no selection
Pt8_7_150873205_G_A	Pt8	1.02285597719346	1.03460321895082	0.905202041789	0.977934411232	0.88	1	1.02285597719346	1.03460321895082	0	0	ASB10	clonal both	no selection
Pt8_8_17919938_A_C	Pt8	0.445308963502864	0	0.343881955887	0	0.34	0	0.445308963502864	0	0	0	0	lost subclonal pre2on	negative selection
Pt8_8_30700545_C_T	Pt8	0.982246408095552	1.08373507655152	0.918801882343	0.948863680586	1	0.83	0.982246408095552	1.08373507655152	1	1	TEX15	clonal both	no selection
Pt8_8_32621368_C_T	Pt8	0.983527267300716	1.15001470779704	0.922529978456	0.747643908759	1	0.67	0.983527267300716	1.15001470779704	0	0	NRG1	clonal both	no selection
Pt8_8_70981717_C_T	Pt8	0.987599036017668	1.2278857481944	0.919181045296	0.768307108575	1	0.66	0.987599036017668	1.2278857481944	1	1	PRDM14	clonal both	no selection
Pt8_8_106814767_C_T	Pt8	0.985989954564128	1.0128468513222	0.909153399256	0.983040551368	0.9	1	0.985989954564128	1.0128468513222	0	0	ZFPM2	clonal both	no selection
Pt8_9_19346035_C_T	Pt8	0.987230913514244	1.01748382961746	0.909749360863	0.981505290305	0.92	0.96	0.987230913514244	1.01748382961746	0	0	DENND4C	clonal both	no selection
Pt8_9_111853390_G_A	Pt8	0.988441010511544	1.01250844464885	0.909385911663	0.982841127621	0.91	1	0.988441010511544	1.01250844464885	0	0	TMEM245	clonal both	no selection
Pt8_9_131847002_C_T	Pt8	0.981355530709668	1.01152302249493	0.920368836721	0.982946399891	1	0.98	0.981355530709668	1.01152302249493	0	0	DOLPP1	clonal both	no selection
Pt8_9_136404909_G_A	Pt8	0.980492288582824	1.00702571069866	0.914524115187	0.98405641247	0.99	1	0.980492288582824	1.00702571069866	0	0	ADAMTSL2	clonal both	no selection
Pt8_9_140772572_C_T	Pt8	0.549179268362312	0.633942148086788	0.373499262549	0.489238443377	0.44	0.47	0.549179268362312	0.633942148086788	1	1	CACNA1B	subclonal both	no selection
Pt8_X_54497142_T_C	Pt8	NA	0	NA	0	0.95	0	NA	0	0	0	0	NA	NA
Pt8_X_80370367_C_T	Pt8	NA	NA	NA	NA	1	1	NA	NA	0	0	HMGN5	NA	NA
Pt8_X_107433665_T_A	Pt8	NA	NA	NA	NA	1	1	NA	NA	0	0	COL4A6	NA	NA
Pt8_X_118603713_T_C	Pt8	NA	0	NA	0	0.51	0	NA	0	0	0	0	NA	NA
